violence_physique,viol_phys_mod,viol_phys_sev,age_femme,education_femme,sit_matrimoniale,enceinte,lecture_journal,ecoute_radio,regarde_tv,score_media,age_conjoint,ecart_age,education_conjoint,conjoint_alcool,region,milieu
0,0.0,0.0,35,Aucun,Mariee,Oui,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,43.0,8.0,Superieur,Non,Adamaoua,Rural
0,0.0,0.0,26,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,32.0,6.0,Superieur,Oui,Adamaoua,Rural
1,1.0,1.0,25,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,10.0,Secondaire,Oui,Adamaoua,Rural
1,1.0,1.0,34,Primaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,30.0,-4.0,Superieur,Oui,Adamaoua,Rural
1,1.0,0.0,33,Primaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,40.0,7.0,Superieur,Oui,Adamaoua,Rural
0,0.0,0.0,39,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,22.0,-17.0,Superieur,Non,Adamaoua,Rural
1,1.0,0.0,30,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,36.0,6.0,Superieur,Oui,Adamaoua,Rural
1,1.0,0.0,39,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,68.0,29.0,Superieur,Oui,Adamaoua,Rural
0,0.0,0.0,31,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,40.0,9.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,27,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,29.0,2.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,49,Secondaire,Veuve,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,8.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,42,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,46.0,4.0,Superieur,Non,Est,Urbain
0,0.0,0.0,47,Primaire,Veuve,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Est,Urbain
0,0.0,0.0,29,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,38.0,9.0,Superieur,Non,Est,Urbain
0,0.0,0.0,28,Primaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,28.0,0.0,Secondaire,Oui,Est,Urbain
0,0.0,0.0,26,Superieur,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,37.0,11.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,32,Aucun,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,41.0,9.0,Superieur,Non,Est,Urbain
1,1.0,0.0,35,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,39.0,4.0,Secondaire,Oui,Est,Urbain
0,0.0,0.0,27,Secondaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,32.0,5.0,Superieur,Non,Est,Urbain
1,1.0,0.0,24,Primaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,34.0,10.0,Superieur,Non,Ouest,Rural
1,1.0,0.0,43,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,59.0,16.0,Secondaire,Oui,Ouest,Rural
0,0.0,0.0,40,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,53.0,13.0,Secondaire,Non,Ouest,Rural
0,0.0,0.0,32,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,6.0,Primaire,Oui,Ouest,Rural
0,0.0,0.0,45,Secondaire,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Ouest,Rural
1,1.0,0.0,42,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,47.0,5.0,Primaire,Non,Ouest,Rural
0,0.0,0.0,28,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,43.0,15.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,38,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,42.0,4.0,Secondaire,Oui,Ouest,Rural
0,0.0,0.0,35,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,40.0,5.0,Secondaire,Oui,Ouest,Rural
0,0.0,0.0,37,Primaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,43.0,6.0,Secondaire,Non,Ouest,Rural
0,0.0,0.0,28,Secondaire,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,36.0,8.0,Superieur,Oui,Nord,Urbain
1,1.0,0.0,37,Secondaire,Divorcee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,8.0,Superieur,Oui,Nord,Urbain
0,0.0,0.0,29,Secondaire,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,32.0,3.0,Secondaire,Non,Nord,Urbain
1,1.0,0.0,23,Superieur,Union_libre,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,31.0,8.0,Superieur,Non,Nord,Urbain
0,0.0,0.0,39,Superieur,Separee,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,38.0,8.0,Superieur,Oui,Nord,Urbain
0,0.0,0.0,38,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,50.0,12.0,Primaire,Non,Nord,Urbain
0,0.0,0.0,46,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,50.0,4.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,36,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,48.0,12.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,35,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,33.0,-2.0,Secondaire,Oui,Sud_Ouest,Rural
0,0.0,0.0,18,Secondaire,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,23.0,5.0,Superieur,Non,Sud_Ouest,Rural
0,0.0,0.0,18,Secondaire,Mariee,Non,Moins_1x_sem,Jamais,Jamais,0.3333333333333333,27.0,9.0,Superieur,Oui,Sud_Ouest,Rural
1,1.0,1.0,38,Secondaire,Divorcee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,38.0,8.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,25,Primaire,Union_libre,Oui,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,30.0,5.0,Secondaire,Non,Sud_Ouest,Rural
1,1.0,1.0,46,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,66.0,20.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,35,Aucun,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,69.0,34.0,Aucun,Non,Sud,Rural
0,0.0,0.0,39,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,59.0,20.0,Primaire,Oui,Sud,Rural
0,0.0,0.0,28,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,45.0,17.0,Secondaire,Oui,Sud,Rural
0,0.0,0.0,48,Secondaire,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Moins_1x_sem,1.6666666666666667,53.0,5.0,Superieur,Non,Sud,Rural
0,0.0,0.0,40,Secondaire,Divorcee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,26,Primaire,Union_libre,Oui,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,45.0,19.0,Aucun,Oui,Sud,Rural
0,0.0,0.0,33,Secondaire,Mariee,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,36.0,3.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,25,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,55.0,30.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,25,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,5.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,30,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,37.0,7.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,27,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,40.0,13.0,Primaire,Non,Nord_Ouest,Rural
0,0.0,0.0,18,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,30.0,12.0,Primaire,Non,Nord_Ouest,Rural
0,0.0,0.0,35,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,45.0,10.0,Primaire,Non,Nord_Ouest,Rural
1,1.0,0.0,31,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,47.0,16.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,25,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,38.0,13.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,27,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,37.0,10.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,33,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,51.0,18.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,30,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,10.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,31,Secondaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,35.0,4.0,Superieur,Non,Nord_Ouest,Rural
1,1.0,0.0,29,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,1.0,Aucun,Non,Nord_Ouest,Rural
1,1.0,0.0,30,Secondaire,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,38,Primaire,Veuve,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Nord_Ouest,Urbain
1,1.0,0.0,33,Superieur,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,40.0,7.0,Superieur,Oui,Nord_Ouest,Urbain
0,0.0,0.0,37,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,43.0,6.0,Aucun,Non,Nord_Ouest,Urbain
0,0.0,0.0,34,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,39.0,5.0,Aucun,Non,Nord_Ouest,Urbain
0,0.0,0.0,28,Primaire,Veuve,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,18,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,28.0,10.0,Primaire,Non,Nord_Ouest,Urbain
1,1.0,0.0,27,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,11.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,35,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,40.0,5.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,41,Aucun,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,50.0,9.0,Aucun,Non,Nord_Ouest,Urbain
1,1.0,1.0,36,Secondaire,Mariee,Oui,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,38.0,2.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,26,Secondaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,30.0,4.0,Superieur,Non,Extreme_Nord,Urbain
1,1.0,1.0,20,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,26.0,6.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,18,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,21.0,3.0,Superieur,Non,Extreme_Nord,Urbain
1,1.0,1.0,25,Secondaire,Union_libre,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,27.0,2.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,33,Secondaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,39.0,6.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,48,Secondaire,Veuve,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,38.0,8.0,Superieur,Non,Extreme_Nord,Urbain
1,1.0,0.0,49,Primaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,53.0,4.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,24,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,26.0,2.0,Superieur,Non,Extreme_Nord,Urbain
1,1.0,0.0,26,Secondaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,35.0,9.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,45,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,47.0,2.0,Superieur,Oui,Extreme_Nord,Urbain
0,0.0,0.0,33,Secondaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,41.0,8.0,Superieur,Non,Centre,Rural
0,0.0,0.0,22,Primaire,Separee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,8.0,Superieur,Oui,Centre,Rural
1,1.0,1.0,39,Secondaire,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,59.0,20.0,Superieur,Oui,Centre,Rural
1,1.0,1.0,46,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,54.0,8.0,Secondaire,Oui,Centre,Rural
1,1.0,0.0,45,Primaire,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Centre,Rural
0,0.0,0.0,48,Primaire,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Centre,Rural
1,1.0,1.0,30,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,33.0,3.0,Secondaire,Oui,Centre,Rural
1,1.0,0.0,49,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,60.0,11.0,Secondaire,Non,Centre,Rural
0,0.0,0.0,19,Aucun,Union_libre,Non,Jamais,Jamais,Jamais,0.0,20.0,1.0,Secondaire,Non,Centre,Rural
1,1.0,0.0,31,Primaire,Union_libre,Oui,Moins_1x_sem,Au_moins_1x_sem,Jamais,1.0,48.0,17.0,Superieur,Oui,Centre,Rural
0,0.0,0.0,30,Primaire,Mariee,Oui,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,52.0,22.0,Primaire,Oui,Centre,Rural
0,0.0,0.0,20,Secondaire,Union_libre,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,26.0,6.0,Superieur,Oui,Centre,Rural
0,0.0,0.0,30,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,31.0,1.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,39,Primaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,74.0,35.0,Primaire,Oui,Sud,Rural
0,0.0,0.0,36,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,42.0,6.0,Secondaire,Oui,Sud,Rural
0,0.0,0.0,27,Secondaire,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,31.0,4.0,Superieur,Oui,Sud,Rural
1,1.0,0.0,44,Primaire,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,30,Primaire,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Sud,Rural
1,1.0,0.0,34,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,36.0,2.0,Secondaire,Oui,Sud,Rural
0,0.0,0.0,25,Secondaire,Mariee,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,36.0,11.0,Superieur,Oui,Sud,Rural
1,1.0,1.0,36,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,43.0,7.0,Secondaire,Oui,Sud,Rural
0,0.0,0.0,47,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,67.0,20.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,47,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,29,Secondaire,Divorcee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,23,Secondaire,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,25.0,2.0,Superieur,Non,Littoral,Urbain
1,1.0,0.0,36,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,4.0,Aucun,Oui,Littoral,Urbain
0,0.0,0.0,45,Aucun,Divorcee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,24,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,33.0,9.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,49,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,58.0,9.0,Aucun,Non,Littoral,Urbain
1,1.0,0.0,17,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,29.0,12.0,Superieur,Non,Littoral,Urbain
1,1.0,1.0,31,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,36.0,5.0,Primaire,Oui,Littoral,Urbain
0,0.0,0.0,29,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,6.0,Aucun,Non,Littoral,Urbain
0,0.0,0.0,24,Primaire,Mariee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,33.0,9.0,Secondaire,Non,Littoral,Urbain
0,0.0,0.0,35,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,39.0,4.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,41,Primaire,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,26,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,33.0,7.0,Aucun,Non,Littoral,Urbain
0,0.0,0.0,26,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,32.0,6.0,Secondaire,Oui,Littoral,Urbain
0,0.0,0.0,48,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,32,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,40.0,8.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,30,Secondaire,Separee,Oui,Au_moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,38.0,8.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,29,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,29.0,0.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,24,Secondaire,Separee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,36,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,40.0,4.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,38,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,48.0,10.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,48,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,62.0,14.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,20,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,30.0,10.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,22,Secondaire,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,28.0,6.0,Superieur,Non,Littoral,Urbain
1,1.0,0.0,32,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,31.0,-1.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,30,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,0.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,30,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,48.0,18.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,46,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,52.0,6.0,Primaire,Non,Adamaoua,Rural
0,0.0,0.0,20,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,47.0,27.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,25,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,45.0,20.0,Secondaire,Non,Adamaoua,Rural
1,1.0,0.0,20,Secondaire,Separee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Oui,Adamaoua,Rural
0,0.0,0.0,23,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,34.0,11.0,Aucun,Non,Adamaoua,Rural
0,0.0,0.0,49,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,54.0,5.0,Aucun,Oui,Adamaoua,Rural
1,1.0,1.0,42,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,50.0,8.0,Secondaire,Oui,Sud_Ouest,Rural
0,0.0,0.0,22,Secondaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,35.0,13.0,Superieur,Oui,Sud_Ouest,Rural
1,1.0,0.0,25,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,30.0,5.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,42,Secondaire,Veuve,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,20,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,23.0,3.0,Superieur,Non,Sud_Ouest,Rural
1,1.0,1.0,46,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Moins_1x_sem,1.0,54.0,8.0,Secondaire,Oui,Sud_Ouest,Rural
0,0.0,0.0,47,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,64.0,17.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,40,Secondaire,Mariee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,54.0,14.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,45,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,50.0,5.0,Superieur,Oui,Sud_Ouest,Rural
1,1.0,1.0,25,Primaire,Union_libre,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,32.0,7.0,Secondaire,Oui,Sud_Ouest,Rural
0,0.0,0.0,36,Primaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Moins_1x_sem,1.0,38.0,2.0,Secondaire,Non,Sud_Ouest,Rural
0,0.0,0.0,34,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,67.0,33.0,Primaire,Non,Nord_Ouest,Urbain
0,0.0,0.0,37,Aucun,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,37.0,0.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,40,Primaire,Veuve,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,45,Aucun,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,66.0,21.0,Primaire,Non,Nord_Ouest,Urbain
0,0.0,0.0,49,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,60.0,11.0,Secondaire,Non,Nord_Ouest,Urbain
0,0.0,0.0,18,Primaire,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,18,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,32.0,14.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,20,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,48.0,28.0,Primaire,Non,Nord_Ouest,Urbain
0,0.0,0.0,35,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,47.0,12.0,Aucun,Non,Nord_Ouest,Urbain
1,1.0,1.0,41,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,48.0,7.0,Primaire,Non,Nord_Ouest,Urbain
0,0.0,0.0,22,Primaire,Separee,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,38.0,8.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,28,Secondaire,Separee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,8.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,49,Secondaire,Veuve,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,38.0,8.0,Superieur,Non,Nord_Ouest,Urbain
0,0.0,0.0,25,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,34.0,9.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,29,Secondaire,Union_libre,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,34.0,5.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,40,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,50.0,10.0,Secondaire,Non,Littoral,Urbain
0,0.0,0.0,24,Secondaire,Mariee,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,30.0,6.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,22,Primaire,Mariee,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,30.0,8.0,Secondaire,Non,Littoral,Urbain
